4294A REV1.11
"DATE:     52 -100"


"MEASURE PARAMETER: IMPEDANCE MAG PHASE (DEG)"
"ADAPTER: 7mm"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 801"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 5"
"SWEEP AVERAGING: 16"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LOG"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
2.87618440000e+04	7.065449e+02	0.000000e+00
2.87705660000e+04	7.205206e+02	0.000000e+00
2.87792910000e+04	7.348151e+02	0.000000e+00
2.87880180000e+04	7.493072e+02	0.000000e+00
2.87967480000e+04	7.640245e+02	0.000000e+00
2.88054810000e+04	7.789146e+02	0.000000e+00
2.88142160000e+04	7.940150e+02	0.000000e+00
2.88229540000e+04	8.093818e+02	0.000000e+00
2.88316940000e+04	8.250366e+02	0.000000e+00
2.88404380000e+04	8.408922e+02	0.000000e+00
2.88491830000e+04	8.570851e+02	0.000000e+00
2.88579320000e+04	8.734200e+02	0.000000e+00
2.88666830000e+04	8.900081e+02	0.000000e+00
2.88754370000e+04	9.069187e+02	0.000000e+00
2.88841930000e+04	9.240975e+02	0.000000e+00
2.88929520000e+04	9.415807e+02	0.000000e+00
2.89017140000e+04	9.592731e+02	0.000000e+00
2.89104780000e+04	9.773252e+02	0.000000e+00
2.89192450000e+04	9.956824e+02	0.000000e+00
2.89280150000e+04	1.014493e+03	0.000000e+00
2.89367870000e+04	1.033375e+03	0.000000e+00
2.89455620000e+04	1.052408e+03	0.000000e+00
2.89543400000e+04	1.071824e+03	0.000000e+00
2.89631200000e+04	1.091517e+03	0.000000e+00
2.89719030000e+04	1.111707e+03	0.000000e+00
2.89806890000e+04	1.132224e+03	0.000000e+00
2.89894770000e+04	1.153100e+03	0.000000e+00
2.89982680000e+04	1.174315e+03	0.000000e+00
2.90070620000e+04	1.196016e+03	0.000000e+00
2.90158580000e+04	1.217979e+03	0.000000e+00
2.90246570000e+04	1.240300e+03	0.000000e+00
2.90334590000e+04	1.263189e+03	0.000000e+00
2.90422630000e+04	1.286493e+03	0.000000e+00
2.90510700000e+04	1.310284e+03	0.000000e+00
2.90598800000e+04	1.334411e+03	0.000000e+00
2.90686930000e+04	1.359018e+03	0.000000e+00
2.90775080000e+04	1.384112e+03	0.000000e+00
2.90863250000e+04	1.409501e+03	0.000000e+00
2.90951460000e+04	1.435507e+03	0.000000e+00
2.91039690000e+04	1.462121e+03	0.000000e+00
2.91127940000e+04	1.489332e+03	0.000000e+00
2.91216230000e+04	1.516876e+03	0.000000e+00
2.91304540000e+04	1.544956e+03	0.000000e+00
2.91392880000e+04	1.573665e+03	0.000000e+00
2.91481240000e+04	1.602925e+03	0.000000e+00
2.91569630000e+04	1.632700e+03	0.000000e+00
2.91658050000e+04	1.663179e+03	0.000000e+00
2.91746490000e+04	1.694140e+03	0.000000e+00
2.91834970000e+04	1.725728e+03	0.000000e+00
2.91923460000e+04	1.758008e+03	0.000000e+00
2.92011990000e+04	1.790987e+03	0.000000e+00
2.92100540000e+04	1.824575e+03	0.000000e+00
2.92189120000e+04	1.858872e+03	0.000000e+00
2.92277730000e+04	1.893825e+03	0.000000e+00
2.92366360000e+04	1.929475e+03	0.000000e+00
2.92455020000e+04	1.965879e+03	0.000000e+00
2.92543700000e+04	2.003074e+03	0.000000e+00
2.92632420000e+04	2.041119e+03	0.000000e+00
2.92721160000e+04	2.080139e+03	0.000000e+00
2.92809920000e+04	2.120026e+03	0.000000e+00
2.92898720000e+04	2.160827e+03	0.000000e+00
2.92987540000e+04	2.202457e+03	0.000000e+00
2.93076390000e+04	2.244828e+03	0.000000e+00
