4294A REV1.04
"DATE: Jun 11 2002"


"MEASURE PARAMETER: IMPEDANCE MAG PHASE (DEG)"
"ADAPTER: PROBE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 601"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: OFF"
"POINT AVERAGING: OFF"


"TRACE: A"
"FORMAT: LOG"

"Frequency"	"Data Trace Real"	"Data Trace Imag"	"Memory Trace Real"	"Memory Trace Imag"
8.01561740000e+04	-8.877489e+01	0.000000e+00	-8.980367e+01	0.000000e+00
8.03505130000e+04	-8.883923e+01	0.000000e+00	-8.980262e+01	0.000000e+00
8.05453240000e+04	-8.878162e+01	0.000000e+00	-8.980156e+01	0.000000e+00
8.07406060000e+04	-8.882218e+01	0.000000e+00	-8.980048e+01	0.000000e+00
8.09363620000e+04	-8.881026e+01	0.000000e+00	-8.979940e+01	0.000000e+00
8.11325930000e+04	-8.883643e+01	0.000000e+00	-8.979831e+01	0.000000e+00
8.13292990000e+04	-8.879282e+01	0.000000e+00	-8.979720e+01	0.000000e+00
8.15264820000e+04	-8.877496e+01	0.000000e+00	-8.979609e+01	0.000000e+00
8.17241440000e+04	-8.877962e+01	0.000000e+00	-8.979497e+01	0.000000e+00
8.19222840000e+04	-8.878642e+01	0.000000e+00	-8.979383e+01	0.000000e+00
8.21209050000e+04	-8.878802e+01	0.000000e+00	-8.979269e+01	0.000000e+00
8.23200080000e+04	-8.874217e+01	0.000000e+00	-8.979153e+01	0.000000e+00
8.25195930000e+04	-8.881649e+01	0.000000e+00	-8.979037e+01	0.000000e+00
8.27196620000e+04	-8.877025e+01	0.000000e+00	-8.978919e+01	0.000000e+00
8.29202160000e+04	-8.877747e+01	0.000000e+00	-8.978800e+01	0.000000e+00
8.31212570000e+04	-8.874638e+01	0.000000e+00	-8.978680e+01	0.000000e+00
8.33227840000e+04	-8.876448e+01	0.000000e+00	-8.978560e+01	0.000000e+00
8.35248010000e+04	-8.878299e+01	0.000000e+00	-8.978437e+01	0.000000e+00
8.37273070000e+04	-8.873076e+01	0.000000e+00	-8.978313e+01	0.000000e+00
8.39303040000e+04	-8.877225e+01	0.000000e+00	-8.978189e+01	0.000000e+00
8.41337940000e+04	-8.877140e+01	0.000000e+00	-8.978064e+01	0.000000e+00
8.43377770000e+04	-8.871368e+01	0.000000e+00	-8.977937e+01	0.000000e+00
8.45422540000e+04	-8.878655e+01	0.000000e+00	-8.977809e+01	0.000000e+00
8.47472270000e+04	-8.873051e+01	0.000000e+00	-8.977679e+01	0.000000e+00
8.49526970000e+04	-8.878723e+01	0.000000e+00	-8.977549e+01	0.000000e+00
8.51586650000e+04	-8.876031e+01	0.000000e+00	-8.977417e+01	0.000000e+00
8.53651330000e+04	-8.873567e+01	0.000000e+00	-8.977283e+01	0.000000e+00
8.55721010000e+04	-8.881195e+01	0.000000e+00	-8.977149e+01	0.000000e+00
8.57795710000e+04	-8.878953e+01	0.000000e+00	-8.977013e+01	0.000000e+00
8.59875440000e+04	-8.874901e+01	0.000000e+00	-8.976876e+01	0.000000e+00
8.61960210000e+04	-8.877856e+01	0.000000e+00	-8.976737e+01	0.000000e+00
8.64050040000e+04	-8.880017e+01	0.000000e+00	-8.976598e+01	0.000000e+00
8.66144930000e+04	-8.876235e+01	0.000000e+00	-8.976456e+01	0.000000e+00
8.68244900000e+04	-8.873753e+01	0.000000e+00	-8.976313e+01	0.000000e+00
8.70349970000e+04	-8.873102e+01	0.000000e+00	-8.976169e+01	0.000000e+00
8.72460130000e+04	-8.873752e+01	0.000000e+00	-8.976024e+01	0.000000e+00
8.74575420000e+04	-8.879098e+01	0.000000e+00	-8.975876e+01	0.000000e+00
8.76695830000e+04	-8.881886e+01	0.000000e+00	-8.975728e+01	0.000000e+00
8.78821380000e+04	-8.872792e+01	0.000000e+00	-8.975578e+01	0.000000e+00
8.80952090000e+04	-8.875454e+01	0.000000e+00	-8.975425e+01	0.000000e+00
8.83087960000e+04	-8.873858e+01	0.000000e+00	-8.975272e+01	0.000000e+00
8.85229010000e+04	-8.874895e+01	0.000000e+00	-8.975117e+01	0.000000e+00
8.87375260000e+04	-8.873956e+01	0.000000e+00	-8.974960e+01	0.000000e+00
8.89526700000e+04	-8.870955e+01	0.000000e+00	-8.974802e+01	0.000000e+00
8.91683360000e+04	-8.879702e+01	0.000000e+00	-8.974642e+01	0.000000e+00
8.93845250000e+04	-8.875682e+01	0.000000e+00	-8.974480e+01	0.000000e+00
8.96012380000e+04	-8.873787e+01	0.000000e+00	-8.974316e+01	0.000000e+00
8.98184770000e+04	-8.872754e+01	0.000000e+00	-8.974152e+01	0.000000e+00
9.00362420000e+04	-8.868317e+01	0.000000e+00	-8.973985e+01	0.000000e+00
9.02545360000e+04	-8.873633e+01	0.000000e+00	-8.973816e+01	0.000000e+00
9.04733580000e+04	-8.867246e+01	0.000000e+00	-8.973645e+01	0.000000e+00
9.06927110000e+04	-8.874816e+01	0.000000e+00	-8.973473e+01	0.000000e+00
9.09125960000e+04	-8.872833e+01	0.000000e+00	-8.973299e+01	0.000000e+00
9.11330140000e+04	-8.875905e+01	0.000000e+00	-8.973122e+01	0.000000e+00
9.13539670000e+04	-8.874850e+01	0.000000e+00	-8.972944e+01	0.000000e+00
9.15754550000e+04	-8.872310e+01	0.000000e+00	-8.972764e+01	0.000000e+00
9.17974800000e+04	-8.867382e+01	0.000000e+00	-8.972581e+01	0.000000e+00
9.20200430000e+04	-8.873875e+01	0.000000e+00	-8.972397e+01	0.000000e+00
9.22431460000e+04	-8.865957e+01	0.000000e+00	-8.972210e+01	0.000000e+00
9.24667900000e+04	-8.869882e+01	0.000000e+00	-8.972021e+01	0.000000e+00
9.26909760000e+04	-8.869006e+01	0.000000e+00	-8.971831e+01	0.000000e+00
9.29157060000e+04	-8.870457e+01	0.000000e+00	-8.971638e+01	0.000000e+00
9.31409810000e+04	-8.871409e+01	0.000000e+00	-8.971442e+01	0.000000e+00
9.33668010000e+04	-8.870428e+01	0.000000e+00	-8.971245e+01	0.000000e+00
9.35931700000e+04	-8.868583e+01	0.000000e+00	-8.971045e+01	0.000000e+00
9.38200870000e+04	-8.866315e+01	0.000000e+00	-8.970844e+01	0.000000e+00
9.40475540000e+04	-8.868005e+01	0.000000e+00	-8.970638e+01	0.000000e+00
9.42755730000e+04	-8.870454e+01	0.000000e+00	-8.970432e+01	0.000000e+00
9.45041440000e+04	-8.870093e+01	0.000000e+00	-8.970222e+01	0.000000e+00
9.47332700000e+04	-8.868568e+01	0.000000e+00	-8.970011e+01	0.000000e+00
9.49629510000e+04	-8.871465e+01	0.000000e+00	-8.969797e+01	0.000000e+00
9.51931890000e+04	-8.870853e+01	0.000000e+00	-8.969579e+01	0.000000e+00
9.54239860000e+04	-8.862187e+01	0.000000e+00	-8.969360e+01	0.000000e+00
9.56553410000e+04	-8.867544e+01	0.000000e+00	-8.969138e+01	0.000000e+00
9.58872580000e+04	-8.868788e+01	0.000000e+00	-8.968913e+01	0.000000e+00
9.61197370000e+04	-8.868805e+01	0.000000e+00	-8.968684e+01	0.000000e+00
9.63527800000e+04	-8.867129e+01	0.000000e+00	-8.968454e+01	0.000000e+00
9.65863880000e+04	-8.868310e+01	0.000000e+00	-8.968221e+01	0.000000e+00
9.68205620000e+04	-8.866372e+01	0.000000e+00	-8.967985e+01	0.000000e+00
9.70553040000e+04	-8.865276e+01	0.000000e+00	-8.967744e+01	0.000000e+00
9.72906150000e+04	-8.866788e+01	0.000000e+00	-8.967502e+01	0.000000e+00
9.75264970000e+04	-8.866999e+01	0.000000e+00	-8.967257e+01	0.000000e+00
9.77629500000e+04	-8.865638e+01	0.000000e+00	-8.967008e+01	0.000000e+00
9.79999770000e+04	-8.862441e+01	0.000000e+00	-8.966756e+01	0.000000e+00
9.82375780000e+04	-8.863066e+01	0.000000e+00	-8.966502e+01	0.000000e+00
9.84757560000e+04	-8.863797e+01	0.000000e+00	-8.966244e+01	0.000000e+00
9.87145100000e+04	-8.863248e+01	0.000000e+00	-8.965982e+01	0.000000e+00
9.89538440000e+04	-8.865265e+01	0.000000e+00	-8.965716e+01	0.000000e+00
9.91937580000e+04	-8.858285e+01	0.000000e+00	-8.965448e+01	0.000000e+00
9.94342540000e+04	-8.866776e+01	0.000000e+00	-8.965176e+01	0.000000e+00
9.96753330000e+04	-8.861881e+01	0.000000e+00	-8.964900e+01	0.000000e+00
9.99169960000e+04	-8.864050e+01	0.000000e+00	-8.964620e+01	0.000000e+00
1.00159245000e+05	-8.859241e+01	0.000000e+00	-8.964337e+01	0.000000e+00
1.00402082000e+05	-8.859218e+01	0.000000e+00	-8.964050e+01	0.000000e+00
1.00645507000e+05	-8.857538e+01	0.000000e+00	-8.963759e+01	0.000000e+00
1.00889523000e+05	-8.857590e+01	0.000000e+00	-8.963464e+01	0.000000e+00
1.01134130000e+05	-8.860679e+01	0.000000e+00	-8.963165e+01	0.000000e+00
1.01379330000e+05	-8.855779e+01	0.000000e+00	-8.962862e+01	0.000000e+00
1.01625125000e+05	-8.860300e+01	0.000000e+00	-8.962554e+01	0.000000e+00
1.01871515000e+05	-8.858269e+01	0.000000e+00	-8.962242e+01	0.000000e+00
1.02118503000e+05	-8.860465e+01	0.000000e+00	-8.961926e+01	0.000000e+00
1.02366090000e+05	-8.857613e+01	0.000000e+00	-8.961606e+01	0.000000e+00
1.02614277000e+05	-8.857580e+01	0.000000e+00	-8.961281e+01	0.000000e+00
1.02863066000e+05	-8.854070e+01	0.000000e+00	-8.960950e+01	0.000000e+00
1.03112458000e+05	-8.859573e+01	0.000000e+00	-8.960616e+01	0.000000e+00
1.03362454000e+05	-8.856782e+01	0.000000e+00	-8.960277e+01	0.000000e+00
1.03613057000e+05	-8.855573e+01	0.000000e+00	-8.959932e+01	0.000000e+00
1.03864267000e+05	-8.858006e+01	0.000000e+00	-8.959583e+01	0.000000e+00
1.04116087000e+05	-8.856286e+01	0.000000e+00	-8.959229e+01	0.000000e+00
1.04368517000e+05	-8.856190e+01	0.000000e+00	-8.958869e+01	0.000000e+00
1.04621559000e+05	-8.858270e+01	0.000000e+00	-8.958504e+01	0.000000e+00
1.04875214000e+05	-8.858537e+01	0.000000e+00	-8.958133e+01	0.000000e+00
1.05129485000e+05	-8.856371e+01	0.000000e+00	-8.957756e+01	0.000000e+00
1.05384372000e+05	-8.854728e+01	0.000000e+00	-8.957375e+01	0.000000e+00
1.05639876000e+05	-8.856743e+01	0.000000e+00	-8.956986e+01	0.000000e+00
1.05896001000e+05	-8.848952e+01	0.000000e+00	-8.956593e+01	0.000000e+00
1.06152746000e+05	-8.848665e+01	0.000000e+00	-8.956193e+01	0.000000e+00
1.06410114000e+05	-8.852898e+01	0.000000e+00	-8.955787e+01	0.000000e+00
1.06668106000e+05	-8.855008e+01	0.000000e+00	-8.955374e+01	0.000000e+00
1.06926723000e+05	-8.849565e+01	0.000000e+00	-8.954955e+01	0.000000e+00
1.07185967000e+05	-8.849086e+01	0.000000e+00	-8.954530e+01	0.000000e+00
1.07445840000e+05	-8.846841e+01	0.000000e+00	-8.954097e+01	0.000000e+00
1.07706343000e+05	-8.849669e+01	0.000000e+00	-8.953658e+01	0.000000e+00
1.07967478000e+05	-8.852705e+01	0.000000e+00	-8.953211e+01	0.000000e+00
1.08229245000e+05	-8.850374e+01	0.000000e+00	-8.952758e+01	0.000000e+00
1.08491648000e+05	-8.853552e+01	0.000000e+00	-8.952296e+01	0.000000e+00
1.08754686000e+05	-8.849605e+01	0.000000e+00	-8.951827e+01	0.000000e+00
1.09018362000e+05	-8.846937e+01	0.000000e+00	-8.951351e+01	0.000000e+00
1.09282678000e+05	-8.847244e+01	0.000000e+00	-8.950867e+01	0.000000e+00
1.09547634000e+05	-8.840682e+01	0.000000e+00	-8.950374e+01	0.000000e+00
1.09813233000e+05	-8.846072e+01	0.000000e+00	-8.949872e+01	0.000000e+00
1.10079476000e+05	-8.844021e+01	0.000000e+00	-8.949363e+01	0.000000e+00
1.10346364000e+05	-8.847504e+01	0.000000e+00	-8.948844e+01	0.000000e+00
1.10613899000e+05	-8.839376e+01	0.000000e+00	-8.948317e+01	0.000000e+00
1.10882083000e+05	-8.846454e+01	0.000000e+00	-8.947781e+01	0.000000e+00
1.11150917000e+05	-8.842071e+01	0.000000e+00	-8.947234e+01	0.000000e+00
1.11420403000e+05	-8.841064e+01	0.000000e+00	-8.946679e+01	0.000000e+00
1.11690542000e+05	-8.843831e+01	0.000000e+00	-8.946114e+01	0.000000e+00
1.11961337000e+05	-8.841645e+01	0.000000e+00	-8.945538e+01	0.000000e+00
1.12232788000e+05	-8.841251e+01	0.000000e+00	-8.944952e+01	0.000000e+00
1.12504896000e+05	-8.840491e+01	0.000000e+00	-8.944355e+01	0.000000e+00
1.12777665000e+05	-8.839766e+01	0.000000e+00	-8.943748e+01	0.000000e+00
1.13051095000e+05	-8.835752e+01	0.000000e+00	-8.943129e+01	0.000000e+00
1.13325188000e+05	-8.834261e+01	0.000000e+00	-8.942498e+01	0.000000e+00
1.13599945000e+05	-8.834724e+01	0.000000e+00	-8.941856e+01	0.000000e+00
1.13875369000e+05	-8.834732e+01	0.000000e+00	-8.941202e+01	0.000000e+00
1.14151460000e+05	-8.834644e+01	0.000000e+00	-8.940535e+01	0.000000e+00
1.14428221000e+05	-8.835501e+01	0.000000e+00	-8.939856e+01	0.000000e+00
1.14705653000e+05	-8.835043e+01	0.000000e+00	-8.939164e+01	0.000000e+00
1.14983757000e+05	-8.834163e+01	0.000000e+00	-8.938457e+01	0.000000e+00
1.15262536000e+05	-8.834741e+01	0.000000e+00	-8.937737e+01	0.000000e+00
1.15541990000e+05	-8.827375e+01	0.000000e+00	-8.937004e+01	0.000000e+00
1.15822122000e+05	-8.826581e+01	0.000000e+00	-8.936256e+01	0.000000e+00
1.16102934000e+05	-8.824545e+01	0.000000e+00	-8.935492e+01	0.000000e+00
1.16384426000e+05	-8.821807e+01	0.000000e+00	-8.934713e+01	0.000000e+00
1.16666600000e+05	-8.822493e+01	0.000000e+00	-8.933918e+01	0.000000e+00
1.16949459000e+05	-8.821377e+01	0.000000e+00	-8.933107e+01	0.000000e+00
1.17233004000e+05	-8.823855e+01	0.000000e+00	-8.932279e+01	0.000000e+00
1.17517236000e+05	-8.821581e+01	0.000000e+00	-8.931434e+01	0.000000e+00
1.17802157000e+05	-8.824694e+01	0.000000e+00	-8.930571e+01	0.000000e+00
1.18087769000e+05	-8.823241e+01	0.000000e+00	-8.929690e+01	0.000000e+00
1.18374073000e+05	-8.822401e+01	0.000000e+00	-8.928790e+01	0.000000e+00
1.18661071000e+05	-8.827065e+01	0.000000e+00	-8.927869e+01	0.000000e+00
1.18948766000e+05	-8.827389e+01	0.000000e+00	-8.926930e+01	0.000000e+00
1.19237158000e+05	-8.824814e+01	0.000000e+00	-8.925970e+01	0.000000e+00
1.19526249000e+05	-8.820696e+01	0.000000e+00	-8.924988e+01	0.000000e+00
1.19816040000e+05	-8.818675e+01	0.000000e+00	-8.923985e+01	0.000000e+00
1.20106535000e+05	-8.816009e+01	0.000000e+00	-8.922958e+01	0.000000e+00
1.20397734000e+05	-8.814648e+01	0.000000e+00	-8.921909e+01	0.000000e+00
1.20689639000e+05	-8.814648e+01	0.000000e+00	-8.920836e+01	0.000000e+00
1.20982251000e+05	-8.817313e+01	0.000000e+00	-8.919736e+01	0.000000e+00
1.21275573000e+05	-8.813588e+01	0.000000e+00	-8.918613e+01	0.000000e+00
1.21569607000e+05	-8.811807e+01	0.000000e+00	-8.917462e+01	0.000000e+00
1.21864353000e+05	-8.812660e+01	0.000000e+00	-8.916284e+01	0.000000e+00
1.22159813000e+05	-8.811743e+01	0.000000e+00	-8.915078e+01	0.000000e+00
1.22455990000e+05	-8.810028e+01	0.000000e+00	-8.913841e+01	0.000000e+00
1.22752885000e+05	-8.808780e+01	0.000000e+00	-8.912576e+01	0.000000e+00
1.23050500000e+05	-8.806197e+01	0.000000e+00	-8.911279e+01	0.000000e+00
1.23348837000e+05	-8.805935e+01	0.000000e+00	-8.909949e+01	0.000000e+00
1.23647897000e+05	-8.804430e+01	0.000000e+00	-8.908585e+01	0.000000e+00
1.23947682000e+05	-8.802159e+01	0.000000e+00	-8.907187e+01	0.000000e+00
1.24248193000e+05	-8.799012e+01	0.000000e+00	-8.905753e+01	0.000000e+00
1.24549434000e+05	-8.797288e+01	0.000000e+00	-8.904282e+01	0.000000e+00
1.24851404000e+05	-8.797455e+01	0.000000e+00	-8.902771e+01	0.000000e+00
1.25154107000e+05	-8.797150e+01	0.000000e+00	-8.901221e+01	0.000000e+00
1.25457544000e+05	-8.796469e+01	0.000000e+00	-8.899628e+01	0.000000e+00
1.25761716000e+05	-8.797717e+01	0.000000e+00	-8.897993e+01	0.000000e+00
1.26066626000e+05	-8.795014e+01	0.000000e+00	-8.896313e+01	0.000000e+00
1.26372275000e+05	-8.791064e+01	0.000000e+00	-8.894586e+01	0.000000e+00
1.26678665000e+05	-8.789014e+01	0.000000e+00	-8.892812e+01	0.000000e+00
1.26985798000e+05	-8.787656e+01	0.000000e+00	-8.890986e+01	0.000000e+00
1.27293676000e+05	-8.782645e+01	0.000000e+00	-8.889108e+01	0.000000e+00
1.27602300000e+05	-8.781514e+01	0.000000e+00	-8.887175e+01	0.000000e+00
1.27911672000e+05	-8.777325e+01	0.000000e+00	-8.885185e+01	0.000000e+00
1.28221795000e+05	-8.782725e+01	0.000000e+00	-8.883137e+01	0.000000e+00
1.28532669000e+05	-8.774056e+01	0.000000e+00	-8.881026e+01	0.000000e+00
1.28844297000e+05	-8.775391e+01	0.000000e+00	-8.878852e+01	0.000000e+00
1.29156681000e+05	-8.775845e+01	0.000000e+00	-8.876610e+01	0.000000e+00
1.29469822000e+05	-8.768066e+01	0.000000e+00	-8.874299e+01	0.000000e+00
1.29783722000e+05	-8.771613e+01	0.000000e+00	-8.871914e+01	0.000000e+00
1.30098383000e+05	-8.765771e+01	0.000000e+00	-8.869453e+01	0.000000e+00
1.30413807000e+05	-8.766333e+01	0.000000e+00	-8.866912e+01	0.000000e+00
1.30729996000e+05	-8.758730e+01	0.000000e+00	-8.864287e+01	0.000000e+00
1.31046952000e+05	-8.761462e+01	0.000000e+00	-8.861575e+01	0.000000e+00
1.31364676000e+05	-8.749482e+01	0.000000e+00	-8.858772e+01	0.000000e+00
1.31683170000e+05	-8.752097e+01	0.000000e+00	-8.855872e+01	0.000000e+00
1.32002436000e+05	-8.755688e+01	0.000000e+00	-8.852872e+01	0.000000e+00
1.32322477000e+05	-8.744441e+01	0.000000e+00	-8.849766e+01	0.000000e+00
1.32643293000e+05	-8.744084e+01	0.000000e+00	-8.846550e+01	0.000000e+00
1.32964888000e+05	-8.740746e+01	0.000000e+00	-8.843216e+01	0.000000e+00
1.33287262000e+05	-8.734866e+01	0.000000e+00	-8.839760e+01	0.000000e+00
1.33610417000e+05	-8.729668e+01	0.000000e+00	-8.836176e+01	0.000000e+00
1.33934356000e+05	-8.733617e+01	0.000000e+00	-8.832455e+01	0.000000e+00
1.34259081000e+05	-8.725874e+01	0.000000e+00	-8.828590e+01	0.000000e+00
1.34584593000e+05	-8.724600e+01	0.000000e+00	-8.824574e+01	0.000000e+00
1.34910893000e+05	-8.714912e+01	0.000000e+00	-8.820399e+01	0.000000e+00
1.35237986000e+05	-8.713206e+01	0.000000e+00	-8.816055e+01	0.000000e+00
1.35565871000e+05	-8.708407e+01	0.000000e+00	-8.811531e+01	0.000000e+00
1.35894551000e+05	-8.707085e+01	0.000000e+00	-8.806819e+01	0.000000e+00
1.36224028000e+05	-8.697344e+01	0.000000e+00	-8.801907e+01	0.000000e+00
1.36554304000e+05	-8.690285e+01	0.000000e+00	-8.796781e+01	0.000000e+00
1.36885380000e+05	-8.689118e+01	0.000000e+00	-8.791429e+01	0.000000e+00
1.37217259000e+05	-8.682240e+01	0.000000e+00	-8.785836e+01	0.000000e+00
1.37549943000e+05	-8.668809e+01	0.000000e+00	-8.779988e+01	0.000000e+00
1.37883434000e+05	-8.654121e+01	0.000000e+00	-8.773866e+01	0.000000e+00
1.38217733000e+05	-8.636996e+01	0.000000e+00	-8.767454e+01	0.000000e+00
1.38552842000e+05	-8.650742e+01	0.000000e+00	-8.760728e+01	0.000000e+00
1.38888764000e+05	-8.646018e+01	0.000000e+00	-8.753671e+01	0.000000e+00
1.39225501000e+05	-8.645345e+01	0.000000e+00	-8.746255e+01	0.000000e+00
1.39563053000e+05	-8.638335e+01	0.000000e+00	-8.738455e+01	0.000000e+00
1.39901425000e+05	-8.632124e+01	0.000000e+00	-8.730243e+01	0.000000e+00
1.40240616000e+05	-8.626430e+01	0.000000e+00	-8.721585e+01	0.000000e+00
1.40580630000e+05	-8.619569e+01	0.000000e+00	-8.712449e+01	0.000000e+00
1.40921469000e+05	-8.609801e+01	0.000000e+00	-8.702793e+01	0.000000e+00
1.41263134000e+05	-8.601067e+01	0.000000e+00	-8.692576e+01	0.000000e+00
1.41605627000e+05	-8.597046e+01	0.000000e+00	-8.681750e+01	0.000000e+00
1.41948950000e+05	-8.583498e+01	0.000000e+00	-8.670261e+01	0.000000e+00
1.42293106000e+05	-8.573682e+01	0.000000e+00	-8.658049e+01	0.000000e+00
1.42638096000e+05	-8.554900e+01	0.000000e+00	-8.645049e+01	0.000000e+00
1.42983923000e+05	-8.549331e+01	0.000000e+00	-8.631183e+01	0.000000e+00
1.43330588000e+05	-8.531796e+01	0.000000e+00	-8.616367e+01	0.000000e+00
1.43678094000e+05	-8.521819e+01	0.000000e+00	-8.600507e+01	0.000000e+00
1.44026442000e+05	-8.507822e+01	0.000000e+00	-8.583491e+01	0.000000e+00
1.44375635000e+05	-8.489272e+01	0.000000e+00	-8.565194e+01	0.000000e+00
1.44725674000e+05	-8.466410e+01	0.000000e+00	-8.545472e+01	0.000000e+00
1.45076562000e+05	-8.450393e+01	0.000000e+00	-8.524162e+01	0.000000e+00
1.45428301000e+05	-8.433011e+01	0.000000e+00	-8.501070e+01	0.000000e+00
1.45780893000e+05	-8.403911e+01	0.000000e+00	-8.475972e+01	0.000000e+00
1.46134339000e+05	-8.377776e+01	0.000000e+00	-8.448608e+01	0.000000e+00
1.46488643000e+05	-8.354264e+01	0.000000e+00	-8.418666e+01	0.000000e+00
1.46843805000e+05	-8.325438e+01	0.000000e+00	-8.385781e+01	0.000000e+00
1.47199828000e+05	-8.292370e+01	0.000000e+00	-8.349514e+01	0.000000e+00
1.47556715000e+05	-8.251449e+01	0.000000e+00	-8.309334e+01	0.000000e+00
1.47914467000e+05	-8.210584e+01	0.000000e+00	-8.264596e+01	0.000000e+00
1.48273086000e+05	-8.162346e+01	0.000000e+00	-8.214507e+01	0.000000e+00
1.48632575000e+05	-8.110635e+01	0.000000e+00	-8.158083e+01	0.000000e+00
1.48992935000e+05	-8.047668e+01	0.000000e+00	-8.094085e+01	0.000000e+00
1.49354170000e+05	-7.980621e+01	0.000000e+00	-8.020937e+01	0.000000e+00
1.49716279000e+05	-7.900980e+01	0.000000e+00	-7.936601e+01	0.000000e+00
1.50079267000e+05	-7.806846e+01	0.000000e+00	-7.838400e+01	0.000000e+00
1.50443135000e+05	-7.691297e+01	0.000000e+00	-7.722754e+01	0.000000e+00
1.50807885000e+05	-7.551010e+01	0.000000e+00	-7.584772e+01	0.000000e+00
1.51173520000e+05	-7.388338e+01	0.000000e+00	-7.417619e+01	0.000000e+00
1.51540040000e+05	-7.173896e+01	0.000000e+00	-7.211501e+01	0.000000e+00
1.51907450000e+05	-6.910480e+01	0.000000e+00	-6.951962e+01	0.000000e+00
1.52275750000e+05	-6.550214e+01	0.000000e+00	-6.617036e+01	0.000000e+00
1.52644944000e+05	-6.059757e+01	0.000000e+00	-6.172362e+01	0.000000e+00
1.53015032000e+05	-5.368707e+01	0.000000e+00	-5.563160e+01	0.000000e+00
1.53386018000e+05	-4.397953e+01	0.000000e+00	-4.703421e+01	0.000000e+00
1.53757903000e+05	-3.018904e+01	0.000000e+00	-3.474045e+01	0.000000e+00
1.54130689000e+05	-1.207502e+01	0.000000e+00	-1.783432e+01	0.000000e+00
1.54504380000e+05	8.081291e+00	0.000000e+00	2.379013e+00	0.000000e+00
1.54878977000e+05	2.609160e+01	0.000000e+00	2.161720e+01	0.000000e+00
1.55254481000e+05	3.980587e+01	0.000000e+00	3.659027e+01	0.000000e+00
1.55630897000e+05	4.973846e+01	0.000000e+00	4.719911e+01	0.000000e+00
1.56008224000e+05	5.683735e+01	0.000000e+00	5.462829e+01	0.000000e+00
1.56386467000e+05	6.202813e+01	0.000000e+00	5.995000e+01	0.000000e+00
1.56765627000e+05	6.599434e+01	0.000000e+00	6.388247e+01	0.000000e+00
1.57145706000e+05	6.905644e+01	0.000000e+00	6.687709e+01	0.000000e+00
1.57526706000e+05	7.147076e+01	0.000000e+00	6.921861e+01	0.000000e+00
1.57908630000e+05	7.335831e+01	0.000000e+00	7.109112e+01	0.000000e+00
1.58291481000e+05	7.501225e+01	0.000000e+00	7.261723e+01	0.000000e+00
1.58675259000e+05	7.626666e+01	0.000000e+00	7.388107e+01	0.000000e+00
1.59059968000e+05	7.738820e+01	0.000000e+00	7.494193e+01	0.000000e+00
1.59445610000e+05	7.829575e+01	0.000000e+00	7.584263e+01	0.000000e+00
1.59832186000e+05	7.913354e+01	0.000000e+00	7.661484e+01	0.000000e+00
1.60219700000e+05	7.979895e+01	0.000000e+00	7.728234e+01	0.000000e+00
1.60608154000e+05	8.044156e+01	0.000000e+00	7.786337e+01	0.000000e+00
1.60997549000e+05	8.090311e+01	0.000000e+00	7.837209e+01	0.000000e+00
1.61387888000e+05	8.141637e+01	0.000000e+00	7.881968e+01	0.000000e+00
1.61779174000e+05	8.178007e+01	0.000000e+00	7.921505e+01	0.000000e+00
1.62171408000e+05	8.207067e+01	0.000000e+00	7.956537e+01	0.000000e+00
1.62564593000e+05	8.242439e+01	0.000000e+00	7.987647e+01	0.000000e+00
1.62958732000e+05	8.265481e+01	0.000000e+00	8.015315e+01	0.000000e+00
1.63353826000e+05	8.289439e+01	0.000000e+00	8.039936e+01	0.000000e+00
1.63749878000e+05	8.312820e+01	0.000000e+00	8.061837e+01	0.000000e+00
1.64146891000e+05	8.331109e+01	0.000000e+00	8.081291e+01	0.000000e+00
1.64544866000e+05	8.353549e+01	0.000000e+00	8.098528e+01	0.000000e+00
1.64943805000e+05	8.374329e+01	0.000000e+00	8.113740e+01	0.000000e+00
1.65343712000e+05	8.392038e+01	0.000000e+00	8.127086e+01	0.000000e+00
1.65744589000e+05	8.403960e+01	0.000000e+00	8.138700e+01	0.000000e+00
1.66146437000e+05	8.417474e+01	0.000000e+00	8.148695e+01	0.000000e+00
1.66549260000e+05	8.430536e+01	0.000000e+00	8.157162e+01	0.000000e+00
1.66953060000e+05	8.440140e+01	0.000000e+00	8.164175e+01	0.000000e+00
1.67357838000e+05	8.442889e+01	0.000000e+00	8.169791e+01	0.000000e+00
1.67763598000e+05	8.446793e+01	0.000000e+00	8.174057e+01	0.000000e+00
1.68170342000e+05	8.457832e+01	0.000000e+00	8.177001e+01	0.000000e+00
1.68578071000e+05	8.468425e+01	0.000000e+00	8.178645e+01	0.000000e+00
1.68986790000e+05	8.470380e+01	0.000000e+00	8.178992e+01	0.000000e+00
1.69396499000e+05	8.473350e+01	0.000000e+00	8.178036e+01	0.000000e+00
1.69807202000e+05	8.472093e+01	0.000000e+00	8.175760e+01	0.000000e+00
1.70218900000e+05	8.476916e+01	0.000000e+00	8.172131e+01	0.000000e+00
1.70631596000e+05	8.476534e+01	0.000000e+00	8.167103e+01	0.000000e+00
